:START_ID,:END_ID,:TYPE
reference_complexity_Piger09,Jeremy Piger,WRITES
reference_complexity_BrooksFMB09,Benjamin A. Brooks,WRITES
reference_complexity_BrooksFMB09,James H. Foster,WRITES
reference_complexity_BrooksFMB09,Jeffrey J. McGuire,WRITES
reference_complexity_BrooksFMB09,Mark Behn,WRITES
reference_complexity_Serrano09,Roberto Serrano,WRITES
reference_complexity_Ghosal09,Sandip Ghosal,WRITES
reference_complexity_Walcher09,Sebastian Walcher,WRITES
reference_complexity_Picci09,Giorgio Picci,WRITES
reference_complexity_Margenstern09,Maurice Margenstern,WRITES
reference_complexity_MelnikovL09,Dmitriy V. Melnikov,WRITES
reference_complexity_MelnikovL09,Jean-Pierre Leburton,WRITES
reference_complexity_Bays09a,Carter Bays,WRITES
reference_complexity_IsidoriM09,Alberto Isidori,WRITES
reference_complexity_IsidoriM09,Lorenzo Marconi,WRITES
reference_complexity_Beni09,Gerardo Beni,WRITES
reference_complexity_Namee09,Brian Mac Namee,WRITES
reference_complexity_Pedrycz09,Witold Pedrycz,WRITES
reference_complexity_ZolloICEILLMSWG09,Aldo Zollo,WRITES
reference_complexity_ZolloICEILLMSWG09,Giovanni Iannaccone,WRITES
reference_complexity_ZolloICEILLMSWG09,Vincenzo Convertito,WRITES
reference_complexity_ZolloICEILLMSWG09,Luca Elia,WRITES
reference_complexity_ZolloICEILLMSWG09,Iunio Iervolino,WRITES
reference_complexity_ZolloICEILLMSWG09,Maria Lancieri,WRITES
reference_complexity_ZolloICEILLMSWG09,Anthony Lomax,WRITES
reference_complexity_ZolloICEILLMSWG09,Claudio Martino,WRITES
reference_complexity_ZolloICEILLMSWG09,Claudio Satriano,WRITES
reference_complexity_ZolloICEILLMSWG09,Emanuel Weber,WRITES
reference_complexity_ZolloICEILLMSWG09,Paolo Gasparini,WRITES
reference_complexity_Glass09,Olivier Glass,WRITES
reference_complexity_Debnath09,Lokenath Debnath,WRITES
reference_complexity_Brams09,Steven J. Brams,WRITES
reference_complexity_JohnM09,Robert Ivor John,WRITES
reference_complexity_JohnM09,Jerry M. Mendel,WRITES
reference_complexity_Petersen09,Karl Petersen,WRITES
reference_complexity_LaubenbacherJMR09,Reinhard C. Laubenbacher,WRITES
reference_complexity_LaubenbacherJMR09,Abdul Salam Jarrah,WRITES
reference_complexity_LaubenbacherJMR09,Henning S. Mortveit,WRITES
reference_complexity_LaubenbacherJMR09,S. S. Ravi,WRITES
reference_complexity_Beer09,Michael Beer,WRITES
reference_complexity_HuangK09,Sui Huang,WRITES
reference_complexity_HuangK09,Stuart A. Kauffman,WRITES
reference_complexity_Traub09,Joseph F. Traub,WRITES
reference_complexity_Teisseyre09,Roman Teisseyre,WRITES
reference_complexity_Kokalj09,Anton Kokalj,WRITES
reference_complexity_Iio09,Yoshihisa Iio,WRITES
reference_complexity_Chopard09,Bastien Chopard,WRITES
reference_complexity_YimWPS09,Mark Yim,WRITES
reference_complexity_YimWPS09,Paul J. White,WRITES
reference_complexity_YimWPS09,Michael Park,WRITES
reference_complexity_YimWPS09,Jimmy Sastra,WRITES
reference_complexity_Aboufadel09,Edward Aboufadel,WRITES
reference_complexity_Solomon09,Tom H. Solomon,WRITES
reference_complexity_Newman09,Lenore Lauri Newman,WRITES
reference_complexity_Korenok09,Oleg Korenok,WRITES
reference_complexity_Brandenburg09,Axel Brandenburg,WRITES
reference_complexity_CervelleDF09,Julien Cervelle,WRITES
reference_complexity_CervelleDF09,Alberto Dennunzio,WRITES
reference_complexity_CervelleDF09,Enrico Formenti,WRITES
reference_complexity_FadiliS09,Jalal Fadili,WRITES
reference_complexity_FadiliS09,Jean-Luc Starck,WRITES
reference_complexity_Keinert09,Fritz Keinert,WRITES
reference_complexity_FuchsK09,Armin Fuchs,WRITES
reference_complexity_FuchsK09,James A. S. Kelso,WRITES
reference_complexity_LaneJ09,Stephen J. Lane,WRITES
reference_complexity_LaneJ09,Michael R. James,WRITES
reference_complexity_Slanina09,Frantisek Slanina,WRITES
reference_complexity_Teuscher09,Christof Teuscher,WRITES
reference_complexity_Kumagai09,Hiroyuki Kumagai,WRITES
reference_complexity_AndersenB09,Torben G. Andersen,WRITES
reference_complexity_AndersenB09,Luca Benzoni,WRITES
reference_complexity_Olhede09,Sofia C. Olhede,WRITES
reference_complexity_ZhouCS09,Hao-Min Zhou,WRITES
reference_complexity_ZhouCS09,Tony F. Chan,WRITES
reference_complexity_ZhouCS09,Jianhong Shen,WRITES
reference_complexity_Sotomayor09,Marilda Sotomayor,WRITES
reference_complexity_Haken09,Hermann Haken,WRITES
reference_complexity_Saeed09,Khalid Saeed,WRITES
reference_complexity_Clarke09,Francis Clarke,WRITES
reference_complexity_McLeish09,T. C. B. McLeish,WRITES
reference_complexity_BazzaniGR09,Armando Bazzani,WRITES
reference_complexity_BazzaniGR09,Bruno Giorgini,WRITES
reference_complexity_BazzaniGR09,Sandro Rambaldi,WRITES
reference_complexity_Hendler09,James A. Hendler,WRITES
reference_complexity_Wooldridge09,Jeffrey M. Wooldridge,WRITES
reference_complexity_Pattison09,Philippa Pattison,WRITES
reference_complexity_FrantzikinakisM09,Nikos Frantzikinakis,WRITES
reference_complexity_FrantzikinakisM09,Randall McCutcheon,WRITES
reference_complexity_Dutta09,Prajit K. Dutta,WRITES
reference_complexity_UyedaKN09,Seiya Uyeda,WRITES
reference_complexity_UyedaKN09,Masashi Kamogawa,WRITES
reference_complexity_UyedaKN09,Toshiyasu Nagao,WRITES
reference_complexity_Kurka09,Petr Kurka,WRITES
reference_complexity_Polkowski09,Lech Polkowski,WRITES
reference_complexity_Lohman09,Rowena Lohman,WRITES
reference_complexity_Satake09,Kenji Satake,WRITES
reference_complexity_Wazwaz09,Abdul-Majid Wazwaz,WRITES
reference_complexity_Bays09,Carter Bays,WRITES
reference_complexity_Sahimi09,Muhammad Sahimi,WRITES
reference_complexity_YeungZ09,Chi Ho Yeung,WRITES
reference_complexity_YeungZ09,Yi-Cheng Zhang,WRITES
reference_complexity_Kacprzyk09a,Janusz Kacprzyk,WRITES
reference_complexity_Robins09,Garry Robins,WRITES
reference_complexity_Manzan09,Sebastiano Manzan,WRITES
reference_complexity_Nachbar09,John Nachbar,WRITES
reference_complexity_Dolcetta09,Italo Capuzzo Dolcetta,WRITES
reference_complexity_Helal09,Mohamed A. Helal,WRITES
reference_complexity_Piwowar09,Michael S. Piwowar,WRITES
reference_complexity_Contopoulos09,George Contopoulos,WRITES
reference_complexity_Haken09a,Hermann Haken,WRITES
reference_complexity_Derks09,Gianne Derks,WRITES
reference_complexity_Sanns09,Werner Sanns,WRITES
reference_complexity_Gentile09,Guido Gentile,WRITES
reference_complexity_Watrous09,John Watrous,WRITES
reference_complexity_Marion09,Russ Marion,WRITES
reference_complexity_KarlssonA09,Anette M. Karlsson,WRITES
reference_complexity_KarlssonA09,Mosobalaje O. Adeoye,WRITES
reference_complexity_Akin09,Ethan Akin,WRITES
reference_complexity_Tang09,Lei-Han Tang,WRITES
reference_complexity_Schwaninger09,Markus Schwaninger,WRITES
reference_complexity_Kawski09,Matthias Kawski,WRITES
reference_complexity_HollidayRT09,James R. Holliday,WRITES
reference_complexity_HollidayRT09,John B. Rundle,WRITES
reference_complexity_HollidayRT09,Donald L. Turcotte,WRITES
reference_complexity_Amos09a,Martyn Amos,WRITES
reference_complexity_Chang09,Kow-Lung Chang,WRITES
reference_complexity_Roehner09,Bertrand M. Roehner,WRITES
reference_complexity_AndrewsDA09,Steven S. Andrews,WRITES
reference_complexity_AndrewsDA09,Tuan Dinh,WRITES
reference_complexity_AndrewsDA09,Adam P. Arkin,WRITES
reference_complexity_WangLH09,Cai-Zhuang Wang,WRITES
reference_complexity_WangLH09,Gun-Do Lee,WRITES
reference_complexity_WangLH09,Kai-Ming Ho,WRITES
reference_complexity_Sornette09,Didier Sornette,WRITES
reference_complexity_Gramchev09,Todor Gramchev,WRITES
reference_complexity_HowickAEW09,Susan Howick,WRITES
reference_complexity_HowickAEW09,Fran Ackermann,WRITES
reference_complexity_HowickAEW09,Colin Eden,WRITES
reference_complexity_HowickAEW09,Terry Williams,WRITES
reference_complexity_Shipley09,Bill Shipley,WRITES
reference_complexity_ZitkoB09,Rok Zitko,WRITES
reference_complexity_ZitkoB09,Janez Bonca,WRITES
reference_complexity_Stauffer09,Dietrich Stauffer,WRITES
reference_complexity_Stauffer09b,Dietrich Stauffer,WRITES
reference_complexity_Osipenko09,George Osipenko,WRITES
reference_complexity_SataninHJ09,Arkady M. Satanin,WRITES
reference_complexity_SataninHJ09,Eric R. Hedin,WRITES
reference_complexity_SataninHJ09,Yong S. Joe,WRITES
reference_complexity_Lakshmanan09,M. Lakshmanan,WRITES
reference_complexity_Adamic09,Lada A. Adamic,WRITES
reference_complexity_HatzikirouBD09,Haralambos Hatzikirou,WRITES
reference_complexity_HatzikirouBD09,Georg Breier,WRITES
reference_complexity_HatzikirouBD09,Andreas Deutsch,WRITES
reference_complexity_HegyiBS09,Andreas Hegyi,WRITES
reference_complexity_HegyiBS09,T. Bellemans,WRITES
reference_complexity_HegyiBS09,Bart De Schutter,WRITES
reference_complexity_Lavi09,Ron Lavi,WRITES
reference_complexity_Todorovska09,Maria I. Todorovska,WRITES
reference_complexity_Hughes09,Barry D. Hughes,WRITES
reference_complexity_StinguL09,Petru Emanuel Stingu,WRITES
reference_complexity_StinguL09,Frank L. Lewis,WRITES
reference_complexity_Tschacher09,Wolfgang Tschacher,WRITES
reference_complexity_Shin09,Mincheol Shin,WRITES
reference_complexity_Dixon09,Warren E. Dixon,WRITES
reference_complexity_CervelleF09,Julien Cervelle,WRITES
reference_complexity_CervelleF09,Enrico Formenti,WRITES
reference_complexity_Zang09,Yi Zang,WRITES
reference_complexity_Marchetti09,M. Cristina Marchetti,WRITES
reference_complexity_Ritort09,Felix Ritort,WRITES
reference_complexity_AndersenRM09,David F. Andersen,WRITES
reference_complexity_AndersenRM09,Eliot H. Rich,WRITES
reference_complexity_AndersenRM09,Roderick MacDonald,WRITES
reference_complexity_Dangerfield09a,Brian Dangerfield,WRITES
reference_complexity_Nooy09,Wouter de Nooy,WRITES
reference_complexity_BenedettoP09,D. Benedetto,WRITES
reference_complexity_BenedettoP09,M. Pulvirenti,WRITES
reference_complexity_ChenZZW09,Guanrong Chen,WRITES
reference_complexity_ChenZZW09,Ming Zhao,WRITES
reference_complexity_ChenZZW09,Tao Zhou,WRITES
reference_complexity_ChenZZW09,Bing-Hong Wang,WRITES
reference_complexity_WangHH09,Kelin Wang,WRITES
reference_complexity_WangHH09,Yan Hu,WRITES
reference_complexity_WangHH09,Jiangheng He,WRITES
reference_complexity_SandroniPTPS09,Alvaro Sandroni,WRITES
reference_complexity_SandroniPTPS09,Jonathan Pogach,WRITES
reference_complexity_SandroniPTPS09,Michela Tincani,WRITES
reference_complexity_SandroniPTPS09,Antonio Penta,WRITES
reference_complexity_SandroniPTPS09,Deniz Selman,WRITES
reference_complexity_MilburnW09,Gerard J. Milburn,WRITES
reference_complexity_MilburnW09,Andrew G. White,WRITES
reference_complexity_Angelov09,Plamen P. Angelov,WRITES
reference_complexity_OrlovSH09,Michael Orlov,WRITES
reference_complexity_OrlovSH09,Moshe Sipper,WRITES
reference_complexity_OrlovSH09,Ami Hauptman,WRITES
reference_complexity_DAncona09,Piero D'Ancona,WRITES
reference_complexity_Aktosun09,Tuncay Aktosun,WRITES
reference_complexity_He09,Ji-Huan He,WRITES
reference_complexity_GossnerT09,Olivier Gossner,WRITES
reference_complexity_GossnerT09,Tristan Tomala,WRITES
reference_complexity_WakoM09,Jun Wako,WRITES
reference_complexity_WakoM09,Shigeo Muto,WRITES
reference_complexity_FriedrichP09,Rudolf Friedrich,WRITES
reference_complexity_FriedrichP09,Joachim Peinke,WRITES
reference_complexity_Pruessner09,Gunnar Pruessner,WRITES
reference_complexity_SuthakornMC09,Jackrit Suthakorn,WRITES
reference_complexity_SuthakornMC09,Matthew Moses,WRITES
reference_complexity_SuthakornMC09,Gregory S. Chirikjian,WRITES
reference_complexity_Shore09,Steven N. Shore,WRITES
reference_complexity_Pismen09,L. M. Pismen,WRITES
reference_complexity_Dangerfield09,Brian Dangerfield,WRITES
reference_complexity_GoldenbergS09,Jacob Goldenberg,WRITES
reference_complexity_GoldenbergS09,Daniel Shapira,WRITES
reference_complexity_ZeiglerMY09,Bernard P. Zeigler,WRITES
reference_complexity_ZeiglerMY09,Alexandre Muzy,WRITES
reference_complexity_ZeiglerMY09,Levent Yilmaz,WRITES
reference_complexity_Lai09a,Ming-Jun Lai,WRITES
reference_complexity_Lai09,Ming-Jun Lai,WRITES
reference_complexity_Dorfman09,J. Robert Dorfman,WRITES
reference_complexity_Keilis-BorokGS09,Vladimir I. Keilis-Borok,WRITES
reference_complexity_Keilis-BorokGS09,Andrei Gabrielov,WRITES
reference_complexity_Keilis-BorokGS09,Alexandre Soloviev,WRITES
reference_complexity_LodwickU09,Weldon A. Lodwick,WRITES
reference_complexity_LodwickU09,Elizabeth A. Untiedt,WRITES
reference_complexity_Rafii-Tabar09,H. Rafii-Tabar,WRITES
reference_complexity_Orbach09,Raymond L. Orbach,WRITES
reference_complexity_GoreckiG09,Jerzy Gorecki,WRITES
reference_complexity_GoreckiG09,Joanna Natalia Gorecka,WRITES
reference_complexity_Canright09,Geoffrey Canright,WRITES
reference_complexity_Amos09,Martyn Amos,WRITES
reference_complexity_Kolner09,Brian H. Kolner,WRITES
reference_complexity_Balaban09,Alexandru T. Balaban,WRITES
reference_complexity_Ward09,Thomas Ward 0001,WRITES
reference_complexity_Bebbington09,Mark S. Bebbington,WRITES
reference_complexity_Petkova09,Ralitsa Petkova,WRITES
reference_complexity_FortunatoC09,Santo Fortunato,WRITES
reference_complexity_FortunatoC09,Claudio Castellano,WRITES
reference_complexity_StarckF09,Jean-Luc Starck,WRITES
reference_complexity_StarckF09,Jalal Fadili,WRITES
reference_complexity_Sontag09,Eduardo D. Sontag,WRITES
reference_complexity_MelnikSCB09,Oleg Melnik,WRITES
reference_complexity_MelnikSCB09,R. Stephen J. Sparks,WRITES
reference_complexity_MelnikSCB09,Antonio Costa,WRITES
reference_complexity_MelnikSCB09,Alexei A. Barmin,WRITES
reference_complexity_Kelso09,James A. S. Kelso,WRITES
reference_complexity_Osler09,Carol Osler,WRITES
reference_complexity_Zadeh09,Lotfi A. Zadeh,WRITES
reference_complexity_Terracini09,Susanna Terracini,WRITES
reference_complexity_BeaubouefP09,Theresa Beaubouef,WRITES
reference_complexity_BeaubouefP09,Frederick E. Petry,WRITES
reference_complexity_Meyers09,Robert A. Meyers,WRITES
reference_complexity_MacLennan09a,Bruce J. MacLennan,WRITES
reference_complexity_Draper09,David Draper,WRITES
reference_complexity_Kawski09a,Matthias Kawski,WRITES
reference_complexity_Wagner09,Andreas Wagner,WRITES
reference_complexity_AonC09,Miguel Antonio Aon,WRITES
reference_complexity_AonC09,Sonia Cortassa,WRITES
reference_complexity_Lin09,Tsau Young Lin,WRITES
reference_complexity_McKane09,Alan J. McKane,WRITES
reference_complexity_Kutrib09,Martin Kutrib,WRITES
reference_complexity_BundeH09,Armin Bunde,WRITES
reference_complexity_BundeH09,Shlomo Havlin,WRITES
reference_complexity_Richardson09,George P. Richardson,WRITES
reference_complexity_Adamatzky09b,Andrew Adamatzky,WRITES
reference_complexity_DAuriaM09,Luca D'Auria,WRITES
reference_complexity_DAuriaM09,Marcello Martini,WRITES
reference_complexity_Ford09,Andrew Ford,WRITES
reference_complexity_Pivato09,Marcus Pivato,WRITES
reference_complexity_RandS09,Darren Rand,WRITES
reference_complexity_RandS09,Kenneth Steiglitz,WRITES
reference_complexity_PapageorgiouT09,Anargyros Papageorgiou,WRITES
reference_complexity_PapageorgiouT09,Joseph F. Traub,WRITES
reference_complexity_Kerner09,Boris S. Kerner,WRITES
reference_complexity_MillingM09,Peter M. Milling,WRITES
reference_complexity_MillingM09,Frank H. Maier,WRITES
reference_complexity_Chen09,Zhengxin Chen,WRITES
reference_complexity_Lloyd09,Seth Lloyd,WRITES
reference_complexity_Tsumoto09,Shusaku Tsumoto,WRITES
reference_complexity_Geert09,Paul van Geert,WRITES
reference_complexity_Diks09,Cees Diks,WRITES
reference_complexity_Niederman09,Laurent Niederman,WRITES
reference_complexity_Hanson09,James E. Hanson,WRITES
reference_complexity_Madariaga09,Raul Madariaga,WRITES
reference_complexity_VeltriCLN09,Pierluigi Veltri,WRITES
reference_complexity_VeltriCLN09,Vincenzo Carbone,WRITES
reference_complexity_VeltriCLN09,Fabio Lepreti,WRITES
reference_complexity_VeltriCLN09,Giusy Nigro,WRITES
reference_complexity_KierS09,Lemont B. Kier,WRITES
reference_complexity_KierS09,Paul G. Seybold,WRITES
reference_complexity_Yakovenko09,Victor M. Yakovenko,WRITES
reference_complexity_MarsdenR09,Jerrold E. Marsden,WRITES
reference_complexity_MarsdenR09,Tudor S. Ratiu,WRITES
reference_complexity_Quas09,Anthony Quas,WRITES
reference_complexity_WebbCP09,Steve Webb,WRITES
reference_complexity_WebbCP09,James Caverlee,WRITES
reference_complexity_WebbCP09,Calton Pu,WRITES
reference_complexity_Sandholm09,William H. Sandholm,WRITES
reference_complexity_Volij09,Oscar Volij,WRITES
reference_complexity_Jacobi09,Martin Nilsson Jacobi,WRITES
reference_complexity_Vallacher09,Robin R. Vallacher,WRITES
reference_complexity_TassPH09,Peter A. Tass,WRITES
reference_complexity_TassPH09,Oleksandr V. Popovych,WRITES
reference_complexity_TassPH09,Christian Hauptmann,WRITES
reference_complexity_HallO09,Wendy Hall,WRITES
reference_complexity_HallO09,Kieron O'Hara,WRITES
reference_complexity_Kamigaichi09,Osamu Kamigaichi,WRITES
reference_complexity_Hadjidemetriou09,John D. Hadjidemetriou,WRITES
reference_complexity_Peper09,Ferdinand Peper,WRITES
reference_complexity_Zeitouni09,Ofer Zeitouni,WRITES
reference_complexity_Port09,Robert F. Port,WRITES
reference_complexity_HeZ09,Ji-Huan He,WRITES
reference_complexity_HeZ09,Shun-dong Zhu,WRITES
reference_complexity_Jensen09,Henrik Jeldtoft Jensen,WRITES
reference_complexity_LeeW09,William H. K. Lee,WRITES
reference_complexity_LeeW09,Yih-Min Wu,WRITES
reference_complexity_Wooders09,Myrna Holtz Wooders,WRITES
reference_complexity_PetersSS09,James F. Peters,WRITES
reference_complexity_PetersSS09,Andrzej Skowron,WRITES
reference_complexity_PetersSS09,Jaroslaw Stepaniuk,WRITES
reference_complexity_White09,Douglas R. White,WRITES
reference_complexity_Sacchetti09,Andrea Sacchetti,WRITES
reference_complexity_TakayasuT09,Misako Takayasu,WRITES
reference_complexity_TakayasuT09,Hideki Takayasu,WRITES
reference_complexity_Adami09,Christoph Adami,WRITES
reference_complexity_Binder09,Kurt Binder,WRITES
reference_complexity_Hudry09,Olivier Hudry,WRITES
reference_complexity_Kendon09,Viv Kendon,WRITES
reference_complexity_CaulfieldQ09,H. John Caulfield,WRITES
reference_complexity_CaulfieldQ09,Lei Qian,WRITES
reference_complexity_Kaya09,Dogan Kaya,WRITES
reference_complexity_FriedrichPT09,Rudolf Friedrich,WRITES
reference_complexity_FriedrichPT09,Joachim Peinke,WRITES
reference_complexity_FriedrichPT09,Mohammad Reza Rahimi Tabar,WRITES
reference_complexity_Crilly09,Tony Crilly,WRITES
reference_complexity_Liljeros09,Fredrik Liljeros,WRITES
reference_complexity_Goudie09,Douglas Goudie,WRITES
reference_complexity_Bressan09,Alberto Bressan,WRITES
reference_complexity_Sahimi09b,Muhammad Sahimi,WRITES
reference_complexity_Olaya09,Camilo Olaya,WRITES
reference_complexity_Kleinbock09,Dmitry Kleinbock,WRITES
reference_complexity_SchwaningerG09,Markus Schwaninger,WRITES
reference_complexity_SchwaningerG09,Stefan N. Groesser,WRITES
reference_complexity_Regev09,Oded Regev 0002,WRITES
reference_complexity_Vere-Jones09,David Vere-Jones,WRITES
reference_complexity_BormannS09,Peter Bormann,WRITES
reference_complexity_BormannS09,Joachim Saul,WRITES
reference_complexity_DavidssonV09,Paul Davidsson,WRITES
reference_complexity_DavidssonV09,Harko Verhagen,WRITES
reference_complexity_GarcesP09,Milton Garces,WRITES
reference_complexity_GarcesP09,Alexis Le Pichon,WRITES
reference_complexity_Nitica09,Viorel Nitica,WRITES
reference_complexity_PrejeanH09,Stephanie G. Prejean,WRITES
reference_complexity_PrejeanH09,David P. Hill,WRITES
reference_complexity_CasatiP09,Giulio Casati,WRITES
reference_complexity_CasatiP09,Tomaz Prosen,WRITES
reference_complexity_Balberg09,Isaac Balberg,WRITES
